Step,Iteration,Increment(mm),Step,LoadingHysteresis,D(mm),Q(kN),k(N/mm),deltaD(mm),lastD(mm),lastQ(kN),stage,
          12,         101,     -18.3333333333333712,      11.3366666666667193,     172.3333333333333428,     0.86167E+01,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.86167E+01,    -0.50000E+02,           6,
          12,         102,      11.0000000000000000,      11.3400000000000531,     183.3333333333333428,     0.91667E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.91667E+01,    -0.50000E+02,           6,
          12,         103,     -18.3333333333333144,      11.3433333333333870,     165.0000000000000284,     0.82500E+01,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.82500E+01,    -0.50000E+02,           6,
          12,         104,      11.0000000000000000,      11.3466666666667209,     176.0000000000000284,     0.88000E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.88000E+01,    -0.50000E+02,           6,
          12,         105,     -18.3333333333333712,      11.3500000000000547,     157.6666666666666572,     0.78833E+01,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.78833E+01,    -0.50000E+02,           6,
          12,         106,      11.0000000000000568,      11.3533333333333886,     168.6666666666667140,     0.84333E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.84333E+01,    -0.50000E+02,           6,
          12,         107,     -18.3333333333333712,      11.3566666666667224,     150.3333333333333428,     0.75167E+01,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.75167E+01,    -0.50000E+02,           6,
          12,         108,      11.0000000000000000,      11.3600000000000563,     161.3333333333333428,     0.80667E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.80667E+01,    -0.50000E+02,           6,
          12,         109,     -18.3333333333333144,      11.3633333333333901,     143.0000000000000284,     0.71500E+01,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.71500E+01,    -0.50000E+02,           6,
          12,         110,      11.0000000000000000,      11.3666666666667240,     154.0000000000000284,     0.77000E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.77000E+01,    -0.50000E+02,           6,
          12,         111,     -18.3333333333333712,      11.3700000000000578,     135.6666666666666572,     0.67833E+01,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.67833E+01,    -0.50000E+02,           6,
          12,         112,      11.0000000000000568,      11.3733333333333917,     146.6666666666667140,     0.73333E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.73333E+01,    -0.50000E+02,           6,
          12,         113,     -18.3333333333333712,      11.3766666666667255,     128.3333333333333428,     0.64167E+01,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.64167E+01,    -0.50000E+02,           6,
          12,         114,      11.0000000000000000,      11.3800000000000594,     139.3333333333333428,     0.69667E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.69667E+01,    -0.50000E+02,           6,
          12,         115,     -18.3333333333333002,      11.3833333333333933,     121.0000000000000426,     0.60500E+01,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.60500E+01,    -0.50000E+02,           6,
          12,         116,      10.9999999999999858,      11.3866666666667271,     132.0000000000000284,     0.66000E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.66000E+01,    -0.50000E+02,           6,
          12,         117,     -18.3333333333333570,      11.3900000000000610,     113.6666666666666714,     0.56833E+01,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.56833E+01,    -0.50000E+02,           6,
          12,         118,      11.0000000000000284,      11.3933333333333948,     124.6666666666666998,     0.62333E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.62333E+01,    -0.50000E+02,           6,
          12,         119,     -18.3333333333333428,      11.3966666666667287,     106.3333333333333570,     0.53167E+01,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.53167E+01,    -0.50000E+02,           6,
          12,         120,      10.9999999999999716,      11.4000000000000625,     117.3333333333333286,     0.58667E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.58667E+01,    -0.50000E+02,           6,
          12,         121,     -18.3333333333332860,      11.4033333333333964,      99.0000000000000426,     0.49500E+01,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.49500E+01,    -0.50000E+02,           6,
          12,         122,      10.9999999999999716,      11.4066666666667302,     110.0000000000000142,     0.55000E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.55000E+01,    -0.50000E+02,           6,
          12,         123,     -18.3333333333333428,      11.4100000000000641,      91.6666666666666714,     0.45833E+01,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.45833E+01,    -0.50000E+02,           6,
          12,         124,      11.0000000000000284,      11.4133333333333979,     102.6666666666666998,     0.51333E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.51333E+01,    -0.50000E+02,           6,
          12,         125,     -18.3333333333333428,      11.4166666666667318,      84.3333333333333570,     0.42167E+01,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.42167E+01,    -0.50000E+02,           6,
          12,         126,      10.9999999999999716,      11.4200000000000657,      95.3333333333333286,     0.47667E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.47667E+01,    -0.50000E+02,           6,
          12,         127,     -18.3333333333332860,      11.4233333333333995,      77.0000000000000426,     0.38500E+01,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.38500E+01,    -0.50000E+02,           6,
          12,         128,      10.9999999999999716,      11.4266666666667334,      88.0000000000000142,     0.44000E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.44000E+01,    -0.50000E+02,           6,
          12,         129,     -18.3333333333333428,      11.4300000000000672,      69.6666666666666714,     0.34833E+01,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.34833E+01,    -0.50000E+02,           6,
          12,         130,      11.0000000000000284,      11.4333333333334011,      80.6666666666666998,     0.40333E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.40333E+01,    -0.50000E+02,           6,
          12,         131,     -18.3333333333333499,      11.4366666666667349,      62.3333333333333499,     0.31167E+01,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.31167E+01,    -0.50000E+02,           6,
          12,         132,      10.9999999999999787,      11.4400000000000688,      73.3333333333333286,     0.36667E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.36667E+01,    -0.50000E+02,           6,
          12,         133,     -18.3333333333332931,      11.4433333333334026,      55.0000000000000355,     0.27500E+01,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.27500E+01,    -0.50000E+02,           6,
          12,         134,      10.9999999999999787,      11.4466666666667365,      66.0000000000000142,     0.33000E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.33000E+01,    -0.50000E+02,           6,
          12,         135,     -18.3333333333333499,      11.4500000000000703,      47.6666666666666643,     0.23833E+01,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.23833E+01,    -0.50000E+02,           6,
          12,         136,      11.0000000000000426,      11.4533333333334042,      58.6666666666667069,     0.29333E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.29333E+01,    -0.50000E+02,           6,
          12,         137,     -18.3333333333333570,      11.4566666666667381,      40.3333333333333499,     0.20167E+01,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.20167E+01,    -0.50000E+02,           6,
          12,         138,      10.9999999999999858,      11.4600000000000719,      51.3333333333333357,     0.25667E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.25667E+01,    -0.50000E+02,           6,
          12,         139,     -18.3333333333333002,      11.4633333333334058,      33.0000000000000355,     0.16500E+01,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.16500E+01,    -0.50000E+02,           6,
          12,         140,      11.0000000000000426,      11.4666666666667396,      44.0000000000000782,     0.22000E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.22000E+01,    -0.50000E+02,           6,
          12,         141,     -18.3333333333334103,      11.4700000000000735,      25.6666666666666679,     0.12833E+01,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.12833E+01,    -0.50000E+02,           6,
          12,         142,      11.0000000000000391,      11.4733333333334073,      36.6666666666667069,     0.18333E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.18333E+01,    -0.50000E+02,           6,
          12,         143,     -18.3333333333332966,      11.4766666666667412,      18.3333333333334103,     0.91667E+00,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.91667E+00,    -0.50000E+02,           6,
          12,         144,      10.9999999999999218,      11.4800000000000750,      29.3333333333333321,     0.14667E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.14667E+01,    -0.50000E+02,           6,
          12,         145,     -18.3333333333332931,      11.4833333333334089,      11.0000000000000391,     0.55000E+00,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.55000E+00,    -0.50000E+02,           6,
          12,         146,      11.0000000000000355,      11.4866666666667427,      22.0000000000000746,     0.11000E+01,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.11000E+01,    -0.50000E+02,           6,
          12,         147,     -18.3333333333334068,      11.4900000000000766,       3.6666666666666679,     0.18333E+00,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,     0.18333E+00,    -0.50000E+02,           6,
          12,         148,      11.0000000000000355,      11.4933333333334105,      14.6666666666667034,     0.73333E+00,    -0.50000E+02,     0.82534E-02,     0.55000E+00,     0.73333E+00,    -0.50000E+02,           6,
          12,         149,     -18.3333333333332931,      11.4966666666667443,      -3.6666666666665897,    -0.18333E+00,    -0.50000E+02,     0.82534E-02,    -0.91667E+00,    -0.18333E+00,    -0.50000E+02,           6,
          12,         150,       3.6666666666665897,      11.5000000000000782,       0.0000000000000000,     0.00000E+00,    -0.50000E+02,     0.82534E-02,     0.18333E+00,     0.00000E+00,    -0.50000E+02,           6,
          12,         151,      -3.6666666666666665,      11.5033333333334120,      -3.6666666666666665,    -0.18333E+00,    -0.50000E+02,     0.82534E-02,    -0.18333E+00,    -0.18333E+00,    -0.50000E+02,           6,
          12,         152,      -3.6666666666666665,      11.5066666666667459,      -7.3333333333333330,    -0.36667E+00,    -0.50000E+02,     0.82534E-02,    -0.18333E+00,    -0.36667E+00,    -0.50000E+02,           6,
          12,         153,      -3.6666666666666665,      11.5100000000000797,     -11.0000000000000000,    -0.55000E+00,    -0.50000E+02,     0.82534E-02,    -0.18333E+00,    -0.55000E+00,    -0.50000E+02,           6,
          12,         154,      -3.6666666666666665,      11.5133333333334136,     -14.6666666666666661,    -0.73333E+00,    -0.50000E+02,     0.82534E-02,    -0.18333E+00,    -0.73333E+00,    -0.50000E+02,           6,
          12,         155,      -3.6666666666666665,      11.5166666666667474,     -18.3333333333333321,    -0.91667E+00,    -0.50000E+02,     0.82534E-02,    -0.18333E+00,    -0.91667E+00,    -0.50000E+02,           6,
          12,         156,      -3.6666666666666665,      11.5200000000000813,     -22.0000000000000000,    -0.11000E+01,    -0.50000E+02,     0.82534E-02,    -0.18333E+00,    -0.11000E+01,    -0.50000E+02,           6,
          12,         157,      -3.6666666666666665,      11.5233333333334151,     -25.6666666666666679,    -0.12833E+01,    -0.50000E+02,     0.82534E-02,    -0.18333E+00,    -0.12833E+01,    -0.50000E+02,           6,
          12,         158,      -3.6666666666666665,      11.5266666666667490,     -29.3333333333333357,    -0.14667E+01,    -0.50000E+02,     0.82534E-02,    -0.18333E+00,    -0.14667E+01,    -0.50000E+02,           6,
          12,         159,      -3.6666666666666665,      11.5300000000000828,     -33.0000000000000000,    -0.16500E+01,    -0.50000E+02,     0.82534E-02,    -0.18333E+00,    -0.16500E+01,    -0.50000E+02,           6,
          12,         160,      -3.6666666666666665,      11.5333333333334167,     -36.6666666666666643,    -0.18333E+01,    -0.50000E+02,     0.82534E-02,    -0.18333E+00,    -0.18333E+01,    -0.50000E+02,           6,
          12,         161,      -3.6666666666666665,      11.5366666666667506,     -40.3333333333333286,    -0.20167E+01,    -0.50000E+02,     0.82534E-02,    -0.18333E+00,    -0.20167E+01,    -0.50000E+02,           6,
          12,         162,      -3.6666666666666665,      11.5400000000000844,     -43.9999999999999929,    -0.22000E+01,    -0.50000E+02,     0.82534E-02,    -0.18333E+00,    -0.22000E+01,    -0.50000E+02,           6,
          12,         163,      -3.6666666666666665,      11.5433333333334183,     -47.6666666666666572,    -0.23833E+01,    -0.50000E+02,     0.82534E-02,    -0.18333E+00,    -0.23833E+01,    -0.50000E+02,           6,
          12,         164,      -3.6666666666666665,      11.5466666666667521,     -51.3333333333333215,    -0.25667E+01,    -0.50450E+02,     0.67488E+04,    -0.18333E+00,    -0.25667E+01,    -0.50450E+02,           7,
          12,         165,      -3.6666666666666665,      11.5500000000000860,     -54.9999999999999858,    -0.27500E+01,    -0.51687E+02,     0.67488E+04,    -0.18333E+00,    -0.27500E+01,    -0.51687E+02,           7,
          12,         166,      -3.6666666666666665,      11.5533333333334198,     -58.6666666666666501,    -0.29333E+01,    -0.52925E+02,     0.67488E+04,    -0.18333E+00,    -0.29333E+01,    -0.52925E+02,           7,
          12,         167,      -3.6666666666666665,      11.5566666666667537,     -62.3333333333333144,    -0.31167E+01,    -0.54162E+02,     0.67488E+04,    -0.18333E+00,    -0.31167E+01,    -0.54162E+02,           7,
          12,         168,      -3.6666666666666665,      11.5600000000000875,     -65.9999999999999858,    -0.33000E+01,    -0.55399E+02,     0.67488E+04,    -0.18333E+00,    -0.33000E+01,    -0.55399E+02,           7,
          12,         169,      -3.6666666666666665,      11.5633333333334214,     -69.6666666666666572,    -0.34833E+01,    -0.56637E+02,     0.67488E+04,    -0.18333E+00,    -0.34833E+01,    -0.56637E+02,           7,
          12,         170,      -3.6666666666666665,      11.5666666666667552,     -73.3333333333333286,    -0.36667E+01,    -0.57874E+02,     0.67488E+04,    -0.18333E+00,    -0.36667E+01,    -0.57874E+02,           7,
          12,         171,      -3.6666666666666665,      11.5700000000000891,     -77.0000000000000000,    -0.38500E+01,    -0.59111E+02,     0.67488E+04,    -0.18333E+00,    -0.38500E+01,    -0.59111E+02,           7,
          12,         172,      -3.6666666666666665,      11.5733333333334230,     -80.6666666666666714,    -0.40333E+01,    -0.60348E+02,     0.67488E+04,    -0.18333E+00,    -0.40333E+01,    -0.60348E+02,           7,
          12,         173,      -3.6666666666666665,      11.5766666666667568,     -84.3333333333333428,    -0.42167E+01,    -0.61586E+02,     0.67488E+04,    -0.18333E+00,    -0.42167E+01,    -0.61586E+02,           7,
          12,         174,      -3.6666666666666665,      11.5800000000000907,     -88.0000000000000142,    -0.44000E+01,    -0.62823E+02,     0.67488E+04,    -0.18333E+00,    -0.44000E+01,    -0.62823E+02,           7,
          12,         175,      -3.6666666666666665,      11.5833333333334245,     -91.6666666666666856,    -0.45833E+01,    -0.64060E+02,     0.67488E+04,    -0.18333E+00,    -0.45833E+01,    -0.64060E+02,           7,
          12,         176,      -3.6666666666666665,      11.5866666666667584,     -95.3333333333333570,    -0.47667E+01,    -0.65298E+02,     0.67488E+04,    -0.18333E+00,    -0.47667E+01,    -0.65298E+02,           7,
          12,         177,      -3.6666666666666665,      11.5900000000000922,     -99.0000000000000284,    -0.49500E+01,    -0.66535E+02,     0.67488E+04,    -0.18333E+00,    -0.49500E+01,    -0.66535E+02,           7,
          12,         178,      -3.6666666666666665,      11.5933333333334261,    -102.6666666666666998,    -0.51333E+01,    -0.67772E+02,     0.67488E+04,    -0.18333E+00,    -0.51333E+01,    -0.67772E+02,           7,
          12,         179,      -3.6666666666666665,      11.5966666666667599,    -106.3333333333333712,    -0.53167E+01,    -0.69009E+02,     0.67488E+04,    -0.18333E+00,    -0.53167E+01,    -0.69009E+02,           7,
          12,         180,      -3.6666666666666665,      11.6000000000000938,    -110.0000000000000426,    -0.55000E+01,    -0.70247E+02,     0.67488E+04,    -0.18333E+00,    -0.55000E+01,    -0.70247E+02,           7,
          12,         181,      -3.6666666666666665,      11.6033333333334276,    -113.6666666666667140,    -0.56833E+01,    -0.71484E+02,     0.67488E+04,    -0.18333E+00,    -0.56833E+01,    -0.71484E+02,           7,
          12,         182,      -3.6666666666666665,      11.6066666666667615,    -117.3333333333333854,    -0.58667E+01,    -0.72721E+02,     0.67488E+04,    -0.18333E+00,    -0.58667E+01,    -0.72721E+02,           7,
          12,         183,      -3.6666666666666665,      11.6100000000000954,    -121.0000000000000568,    -0.60500E+01,    -0.73958E+02,     0.67488E+04,    -0.18333E+00,    -0.60500E+01,    -0.73958E+02,           7,
          12,         184,      -3.6666666666666665,      11.6133333333334292,    -124.6666666666667282,    -0.62333E+01,    -0.75196E+02,     0.67488E+04,    -0.18333E+00,    -0.62333E+01,    -0.75196E+02,           7,
          12,         185,      -3.6666666666666665,      11.6166666666667631,    -128.3333333333333997,    -0.64167E+01,    -0.76433E+02,     0.67488E+04,    -0.18333E+00,    -0.64167E+01,    -0.76433E+02,           7,
          12,         186,      -3.6666666666666665,      11.6200000000000969,    -132.0000000000000568,    -0.66000E+01,    -0.77670E+02,     0.67488E+04,    -0.18333E+00,    -0.66000E+01,    -0.77670E+02,           7,
          12,         187,      -3.6666666666666665,      11.6233333333334308,    -135.6666666666667140,    -0.67833E+01,    -0.78908E+02,     0.67488E+04,    -0.18333E+00,    -0.67833E+01,    -0.78908E+02,           7,
          12,         188,      -3.6666666666666665,      11.6266666666667646,    -139.3333333333333712,    -0.69667E+01,    -0.80145E+02,     0.67488E+04,    -0.18333E+00,    -0.69667E+01,    -0.80145E+02,           7,
          12,         189,      -3.6666666666666665,      11.6300000000000985,    -143.0000000000000284,    -0.71500E+01,    -0.81382E+02,     0.67488E+04,    -0.18333E+00,    -0.71500E+01,    -0.81382E+02,           7,
          12,         190,      -3.6666666666666665,      11.6333333333334323,    -146.6666666666666856,    -0.73333E+01,    -0.82619E+02,     0.67488E+04,    -0.18333E+00,    -0.73333E+01,    -0.82619E+02,           7,
          12,         191,      -3.6666666666666665,      11.6366666666667662,    -150.3333333333333428,    -0.75167E+01,    -0.83857E+02,     0.67488E+04,    -0.18333E+00,    -0.75167E+01,    -0.83857E+02,           7,
          12,         192,      -3.6666666666666665,      11.6400000000001000,    -154.0000000000000000,    -0.77000E+01,    -0.85094E+02,     0.67488E+04,    -0.18333E+00,    -0.77000E+01,    -0.85094E+02,           7,
          12,         193,      -3.6666666666666665,      11.6433333333334339,    -157.6666666666666572,    -0.78833E+01,    -0.86331E+02,     0.67488E+04,    -0.18333E+00,    -0.78833E+01,    -0.86331E+02,           7,
          12,         194,      -3.6666666666666665,      11.6466666666667678,    -161.3333333333333144,    -0.80667E+01,    -0.87569E+02,     0.67488E+04,    -0.18333E+00,    -0.80667E+01,    -0.87569E+02,           7,
          12,         195,      -3.6666666666666665,      11.6500000000001016,    -164.9999999999999716,    -0.82500E+01,    -0.88806E+02,     0.67488E+04,    -0.18333E+00,    -0.82500E+01,    -0.88806E+02,           7,
          12,         196,      -3.6666666666666665,      11.6533333333334355,    -168.6666666666666288,    -0.84333E+01,    -0.90043E+02,     0.67488E+04,    -0.18333E+00,    -0.84333E+01,    -0.90043E+02,           7,
          12,         197,      -3.6666666666666665,      11.6566666666667693,    -172.3333333333332860,    -0.86167E+01,    -0.91280E+02,     0.67488E+04,    -0.18333E+00,    -0.86167E+01,    -0.91280E+02,           7,
          12,         198,      -3.6666666666666665,      11.6600000000001032,    -175.9999999999999432,    -0.88000E+01,    -0.92518E+02,     0.67488E+04,    -0.18333E+00,    -0.88000E+01,    -0.92518E+02,           7,
          12,         199,      -3.6666666666666665,      11.6633333333334370,    -179.6666666666666003,    -0.89833E+01,    -0.92988E+02,     0.10000E+00,    -0.18333E+00,    -0.89833E+01,    -0.92988E+02,           7,
          12,         200,      -3.6666666666666665,      11.6666666666667709,    -183.3333333333332575,    -0.91667E+01,    -0.92988E+02,     0.10000E+00,    -0.18333E+00,    -0.91667E+01,    -0.92988E+02,           7,
          12,         201,      -3.6666666666666665,      11.6700000000001047,    -186.9999999999999147,    -0.93500E+01,    -0.92988E+02,     0.10000E+00,    -0.18333E+00,    -0.93500E+01,    -0.92988E+02,           7,
          12,         202,      -3.6666666666666665,      11.6733333333334386,    -190.6666666666665719,    -0.95333E+01,    -0.92988E+02,     0.10000E+00,    -0.18333E+00,    -0.95333E+01,    -0.92988E+02,           7,
          12,         203,      -3.6666666666666665,      11.6766666666667724,    -194.3333333333332291,    -0.97167E+01,    -0.92988E+02,     0.10000E+00,    -0.18333E+00,    -0.97167E+01,    -0.92988E+02,           7,
          12,         204,      -3.6666666666666665,      11.6800000000001063,    -197.9999999999998863,    -0.99000E+01,    -0.92988E+02,     0.10000E+00,    -0.18333E+00,    -0.99000E+01,    -0.92988E+02,           7,
          12,         205,      -3.6666666666666665,      11.6833333333334402,    -201.6666666666665435,    -0.10083E+02,    -0.92988E+02,     0.10000E+00,    -0.18333E+00,    -0.10083E+02,    -0.92988E+02,           7,
          12,         206,      -3.6666666666666665,      11.6866666666667740,    -205.3333333333332007,    -0.10267E+02,    -0.92988E+02,     0.10000E+00,    -0.18333E+00,    -0.10267E+02,    -0.92988E+02,           7,
          12,         207,      -3.6666666666666665,      11.6900000000001079,    -208.9999999999998579,    -0.10450E+02,    -0.92988E+02,     0.10000E+00,    -0.18333E+00,    -0.10450E+02,    -0.92988E+02,           7,
          12,         208,      -3.6666666666666665,      11.6933333333334417,    -212.6666666666665151,    -0.10633E+02,    -0.92988E+02,     0.10000E+00,    -0.18333E+00,    -0.10633E+02,    -0.92988E+02,           7,
          12,         209,      -3.6666666666666665,      11.6966666666667756,    -216.3333333333331723,    -0.10817E+02,    -0.92988E+02,     0.10000E+00,    -0.18333E+00,    -0.10817E+02,    -0.92988E+02,           7,
          12,         210,      -3.6666666666666665,      11.7000000000001094,    -219.9999999999998295,    -0.11000E+02,    -0.92988E+02,     0.10000E+00,    -0.18333E+00,    -0.11000E+02,    -0.92988E+02,           7,
          12,         211,      -3.6666666666666665,      11.7033333333334433,    -223.6666666666664867,    -0.11183E+02,    -0.92988E+02,     0.10000E+00,    -0.18333E+00,    -0.11183E+02,    -0.92988E+02,           7,
          12,         212,      -3.6666666666666665,      11.7066666666667771,    -227.3333333333331439,    -0.11367E+02,    -0.92988E+02,     0.10000E+00,    -0.18333E+00,    -0.11367E+02,    -0.92988E+02,           7,
          12,         213,      -3.6666666666666665,      11.7100000000001110,    -230.9999999999998010,    -0.11550E+02,    -0.92988E+02,     0.10000E+00,    -0.18333E+00,    -0.11550E+02,    -0.92988E+02,           7,
          12,         214,      -3.6666666666666665,      11.7133333333334448,    -234.6666666666664582,    -0.11733E+02,    -0.92989E+02,     0.10000E+00,    -0.18333E+00,    -0.11733E+02,    -0.92989E+02,           7,
          12,         215,      -3.6666666666666665,      11.7166666666667787,    -238.3333333333331154,    -0.11917E+02,    -0.92989E+02,     0.10000E+00,    -0.18333E+00,    -0.11917E+02,    -0.92989E+02,           7,
          12,         216,      -3.6666666666666665,      11.7200000000001125,    -241.9999999999997726,    -0.12100E+02,    -0.92989E+02,     0.10000E+00,    -0.18333E+00,    -0.12100E+02,    -0.92989E+02,           7,
          12,         217,      -3.6666666666666665,      11.7233333333334464,    -245.6666666666664298,    -0.12283E+02,    -0.92989E+02,     0.10000E+00,    -0.18333E+00,    -0.12283E+02,    -0.92989E+02,           7,
          12,         218,      -3.6666666666666665,      11.7266666666667803,    -249.3333333333330870,    -0.12467E+02,    -0.92989E+02,     0.10000E+00,    -0.18333E+00,    -0.12467E+02,    -0.92989E+02,           7,
          12,         219,      -3.6666666666666665,      11.7300000000001141,    -252.9999999999997442,    -0.12650E+02,    -0.92989E+02,     0.10000E+00,    -0.18333E+00,    -0.12650E+02,    -0.92989E+02,           7,
          12,         220,      -3.6666666666666665,      11.7333333333334480,    -256.6666666666664014,    -0.12833E+02,    -0.92989E+02,     0.10000E+00,    -0.18333E+00,    -0.12833E+02,    -0.92989E+02,           7,
          12,         221,      -3.6666666666666665,      11.7366666666667818,    -260.3333333333330870,    -0.13017E+02,    -0.92989E+02,     0.10000E+00,    -0.18333E+00,    -0.13017E+02,    -0.92989E+02,           7,
          12,         222,      -3.6666666666666665,      11.7400000000001157,    -263.9999999999997726,    -0.13200E+02,    -0.92989E+02,     0.10000E+00,    -0.18333E+00,    -0.13200E+02,    -0.92989E+02,           7,
          12,         223,      -3.6666666666666665,      11.7433333333334495,    -267.6666666666664582,    -0.13383E+02,    -0.92989E+02,     0.10000E+00,    -0.18333E+00,    -0.13383E+02,    -0.92989E+02,           7,
          12,         224,      -3.6666666666666665,      11.7466666666667834,    -271.3333333333331439,    -0.13567E+02,    -0.92989E+02,     0.10000E+00,    -0.18333E+00,    -0.13567E+02,    -0.92989E+02,           7,
          12,         225,      -3.6666666666666665,      11.7500000000001172,    -274.9999999999998295,    -0.13750E+02,    -0.92989E+02,     0.10000E+00,    -0.18333E+00,    -0.13750E+02,    -0.92989E+02,           7,
          12,         226,       3.6666666666665151,      11.7533333333334511,    -271.3333333333333144,    -0.13567E+02,    -0.92989E+02,     0.10000E+00,     0.18333E+00,    -0.13567E+02,    -0.92989E+02,           7,
          12,         227,     -18.3333333333332575,      11.7566666666667849,    -289.6666666666665719,    -0.14483E+02,    -0.92989E+02,     0.10000E+00,    -0.91667E+00,    -0.14483E+02,    -0.92989E+02,           7,
          12,         228,      10.9999999999998863,      11.7600000000001188,    -278.6666666666666856,    -0.13933E+02,    -0.92989E+02,     0.10000E+00,     0.55000E+00,    -0.13933E+02,    -0.92989E+02,           7,
          12,         229,     -18.3333333333332575,      11.7633333333334527,    -296.9999999999999432,    -0.14850E+02,    -0.92989E+02,     0.10000E+00,    -0.91667E+00,    -0.14850E+02,    -0.92989E+02,           7,
          12,         230,      11.0000000000000000,      11.7666666666667865,    -285.9999999999999432,    -0.14300E+02,    -0.92989E+02,     0.10000E+00,     0.55000E+00,    -0.14300E+02,    -0.92989E+02,           7,
          12,         231,     -18.3333333333333712,      11.7700000000001204,    -304.3333333333333144,    -0.15217E+02,    -0.92989E+02,     0.10000E+00,    -0.91667E+00,    -0.15217E+02,    -0.92989E+02,           7,
          12,         232,      11.0000000000000000,      11.7733333333334542,    -293.3333333333333144,    -0.14667E+02,    -0.92989E+02,     0.10000E+00,     0.55000E+00,    -0.14667E+02,    -0.92989E+02,           7,
          12,         233,     -18.3333333333332575,      11.7766666666667881,    -311.6666666666665719,    -0.15583E+02,    -0.92989E+02,     0.10000E+00,    -0.91667E+00,    -0.15583E+02,    -0.92989E+02,           7,
          12,         234,      10.9999999999998863,      11.7800000000001219,    -300.6666666666666856,    -0.15033E+02,    -0.92989E+02,     0.10000E+00,     0.55000E+00,    -0.15033E+02,    -0.92989E+02,           7,
          12,         235,     -18.3333333333332575,      11.7833333333334558,    -318.9999999999999432,    -0.15950E+02,    -0.92989E+02,     0.10000E+00,    -0.91667E+00,    -0.15950E+02,    -0.92989E+02,           7,
          12,         236,      11.0000000000000000,      11.7866666666667896,    -307.9999999999999432,    -0.15400E+02,    -0.92989E+02,     0.10000E+00,     0.55000E+00,    -0.15400E+02,    -0.92989E+02,           7,
          12,         237,     -18.3333333333333712,      11.7900000000001235,    -326.3333333333333144,    -0.16317E+02,    -0.92989E+02,     0.10000E+00,    -0.91667E+00,    -0.16317E+02,    -0.92989E+02,           7,
          12,         238,      11.0000000000000000,      11.7933333333334573,    -315.3333333333333144,    -0.15767E+02,    -0.92989E+02,     0.10000E+00,     0.55000E+00,    -0.15767E+02,    -0.92989E+02,           7,
          12,         239,     -18.3333333333332575,      11.7966666666667912,    -333.6666666666665719,    -0.16683E+02,    -0.92989E+02,     0.10000E+00,    -0.91667E+00,    -0.16683E+02,    -0.92989E+02,           7,
          12,         240,      10.9999999999998863,      11.8000000000001251,    -322.6666666666666856,    -0.16133E+02,    -0.92989E+02,     0.10000E+00,     0.55000E+00,    -0.16133E+02,    -0.92989E+02,           7,
